100 2.88
200 3.22
300 2.9466666666666668
400 3.16
500 3.16
600 3.1533333333333333
700 3.257142857142857
800 3.095
900 3.1777777777777776
1000 3.068
1100 3.1345454545454547
1200 3.0366666666666666
1300 3.1046153846153848
1400 3.1742857142857144
1500 3.1413333333333333
1600 3.13
1700 3.124705882352941
1800 3.0644444444444443
1900 3.168421052631579
2000 3.154
2100 3.1352380952380954
2200 3.1145454545454547
2300 3.179130434782609
2400 3.151666666666667
2500 3.0896
2600 3.1123076923076924
2700 3.151111111111111
2800 3.0614285714285714
2900 3.1241379310344826
3000 3.1493333333333333
3100 3.1070967741935482
3200 3.115
3300 3.1321212121212123
3400 3.191764705882353
3500 3.137142857142857
3600 3.13
3700 3.19027027027027
3800 3.1378947368421053
3900 3.1364102564102563
4000 3.152
4100 3.1365853658536587
4200 3.142857142857143
4300 3.1730232558139533
4400 3.150909090909091
4500 3.175111111111111
4600 3.126086956521739
4700 3.1446808510638298
4800 3.1041666666666665
4900 3.106938775510204
5000 3.1336
5100 3.1882352941176473
5200 3.1592307692307693
5300 3.150943396226415
5400 3.1466666666666665
5500 3.1374545454545455
5600 3.177142857142857
5700 3.1698245614035088
5800 3.1220689655172413
5900 3.1376271186440676
6000 3.171333333333333
6100 3.1324590163934425
6200 3.129677419354839
6300 3.1066666666666665
6400 3.150625
6500 3.1243076923076925
6600 3.1321212121212123
6700 3.114626865671642
6800 3.144705882352941
6900 3.169855072463768
7000 3.157714285714286
7100 3.1633802816901406
7200 3.118888888888889
7300 3.157260273972603
7400 3.132972972972973
7500 3.159466666666667
7600 3.1057894736842107
7700 3.1314285714285712
7800 3.132820512820513
7900 3.141772151898734
8000 3.156
8100 3.132345679012346
8200 3.151707317073171
8300 3.1349397590361447
8400 3.1033333333333335
8500 3.156705882352941
8600 3.162325581395349
8700 3.130114942528736
8800 3.1404545454545456
8900 3.157303370786517
9000 3.120888888888889
9100 3.174945054945055
9200 3.1378260869565215
9300 3.1217204301075268
9400 3.1795744680851064
9500 3.143157894736842
9600 3.1433333333333335
9700 3.1356701030927834
9800 3.1383673469387756
9900 3.1595959595959595
10000 3.128
10100 3.146930693069307
10200 3.144705882352941
10300 3.1475728155339806
10400 3.131153846153846
10500 3.1043809523809522
10600 3.1022641509433964
10700 3.148785046728972
10800 3.1433333333333335
10900 3.1423853211009174
11000 3.125090909090909
11100 3.156756756756757
11200 3.137142857142857
11300 3.1384070796460177
11400 3.148421052631579
11500 3.112695652173913
11600 3.147586206896552
11700 3.1435897435897435
11800 3.1610169491525424
11900 3.1539495798319326
12000 3.161
12100 3.1623140495867768
12200 3.1173770491803277
12300 3.1245528455284552
12400 3.14
12500 3.13312
12600 3.153650793650794
12700 3.133228346456693
12800 3.1240625
12900 3.128062015503876
13000 3.132923076923077
13100 3.1563358778625954
13200 3.112727272727273
13300 3.124511278195489
13400 3.1182089552238805
13500 3.1537777777777776
13600 3.1273529411764707
13700 3.1418978102189783
13800 3.152463768115942
13900 3.1525179856115106
14000 3.148285714285714
14100 3.1384397163120568
14200 3.143380281690141
14300 3.1675524475524477
14400 3.1533333333333333
14500 3.1387586206896554
14600 3.1336986301369865
14700 3.1355102040816325
14800 3.154054054054054
14900 3.1868456375838927
15000 3.1562666666666668
15100 3.144635761589404
15200 3.1626315789473685
15300 3.1466666666666665
15400 3.153246753246753
15500 3.1566451612903226
15600 3.144615384615385
15700 3.1518471337579617
15800 3.1559493670886076
15900 3.1464150943396225
16000 3.1445
16100 3.1214906832298137
16200 3.1417283950617283
16300 3.154355828220859
16400 3.148048780487805
16500 3.1364848484848484
16600 3.1409638554216865
16700 3.129580838323353
16800 3.131190476190476
16900 3.1306508875739647
17000 3.1185882352941174
17100 3.1300584795321638
17200 3.1393023255813954
17300 3.1572254335260115
17400 3.146896551724138
17500 3.1481142857142856
17600 3.162272727272727
17700 3.1340112994350284
17800 3.141123595505618
17900 3.136536312849162
18000 3.129111111111111
18100 3.16
18200 3.1358241758241756
18300 3.1296174863387978
18400 3.1204347826086956
18500 3.1794594594594594
18600 3.166451612903226
18700 3.141390374331551
18800 3.148723404255319
18900 3.1392592592592594
19000 3.146315789473684
19100 3.147853403141361
19200 3.1485416666666666
19300 3.1369948186528496
19400 3.1371134020618556
19500 3.1353846153846154
19600 3.1314285714285712
19700 3.136243654822335
19800 3.130909090909091
19900 3.1310552763819097
20000 3.1398
20100 3.1508457711442786
20200 3.1475247524752477
20300 3.137142857142857
20400 3.1431372549019607
20500 3.1410731707317074
20600 3.139223300970874
20700 3.128309178743961
20800 3.1563461538461537
20900 3.1351196172248805
21000 3.1264761904761906
21100 3.138388625592417
21200 3.1264150943396225
21300 3.151361502347418
21400 3.1637383177570095
21500 3.1188837209302327
21600 3.149259259259259
21700 3.144700460829493
21800 3.13651376146789
21900 3.1406392694063925
22000 3.1427272727272726
22100 3.1395475113122173
22200 3.148108108108108
22300 3.15067264573991
22400 3.161964285714286
22500 3.1395555555555554
22600 3.1424778761061947
22700 3.1462555066079294
22800 3.1366666666666667
22900 3.1530131004366813
23000 3.1530434782608694
23100 3.1423376623376624
23200 3.157241379310345
23300 3.1490128755364806
23400 3.1456410256410257
23500 3.123404255319149
23600 3.141186440677966
23700 3.1471729957805907
23800 3.1581512605042015
23900 3.1419246861924686
24000 3.1456666666666666
24100 3.153195020746888
24200 3.147768595041322
24300 3.1405761316872427
24400 3.138360655737705
24500 3.1394285714285712
24600 3.1377235772357723
24700 3.1451012145748987
24800 3.1616129032258065
24900 3.147309236947791
25000 3.1512
25100 3.128764940239044
25200 3.136825396825397
25300 3.1475098814229248
25400 3.12992125984252
25500 3.13443137254902
25600 3.1253125
25700 3.13727626459144
25800 3.135813953488372
25900 3.136061776061776
26000 3.1433846153846154
26100 3.1417624521072796
26200 3.136030534351145
26300 3.1204562737642587
26400 3.1595454545454547
26500 3.131169811320755
26600 3.148421052631579
26700 3.16314606741573
26800 3.1413432835820894
26900 3.1299628252788105
27000 3.128
27100 3.145977859778598
27200 3.156764705882353
27300 3.1516483516483516
27400 3.1357664233576643
27500 3.1418181818181816
27600 3.1560869565217393
27700 3.1344404332129963
27800 3.1315107913669067
27900 3.156415770609319
28000 3.1414285714285715
28100 3.131672597864769
28200 3.1470921985815603
28300 3.1358303886925794
28400 3.1449295774647887
28500 3.138526315789474
28600 3.1353846153846154
28700 3.1372822299651566
28800 3.1143055555555557
28900 3.1547404844290656
29000 3.1391724137931036
29100 3.148041237113402
29200 3.1375342465753424
29300 3.137883959044369
29400 3.157278911564626
29500 3.143457627118644
29600 3.128108108108108
29700 3.141683501683502
29800 3.128187919463087
29900 3.148896321070234
30000 3.1361333333333334
30100 3.1550830564784054
30200 3.142516556291391
30300 3.1535313531353135
30400 3.1503947368421055
30500 3.1311475409836067
30600 3.151764705882353
30700 3.121954397394137
30800 3.158051948051948
30900 3.1464077669902912
31000 3.1392258064516128
31100 3.1363344051446944
31200 3.144102564102564
31300 3.1210223642172523
31400 3.143566878980892
31500 3.1373968253968254
31600 3.1554430379746834
31700 3.154447949526814
31800 3.1436477987421383
31900 3.1330407523510972
32000 3.13625
32100 3.13595015576324
32200 3.143975155279503
32300 3.1507120743034056
32400 3.1339506172839506
32500 3.132430769230769
32600 3.1549693251533744
32700 3.1448318042813455
32800 3.1396341463414634
32900 3.156838905775076
33000 3.1503030303030304
33100 3.144652567975831
33200 3.1591566265060242
33300 3.141141141141141
33400 3.1378443113772456
33500 3.1402985074626866
33600 3.1310714285714285
33700 3.1464688427299703
33800 3.149112426035503
33900 3.151976401179941
34000 3.1522352941176472
34100 3.1480351906158357
34200 3.145964912280702
34300 3.1422740524781343
34400 3.145
34500 3.1434202898550723
34600 3.1500578034682083
34700 3.1440922190201728
34800 3.143448275862069
34900 3.141432664756447
35000 3.1390857142857143
35100 3.1475783475783476
35200 3.135
35300 3.13371104815864
35400 3.1533333333333333
35500 3.1331830985915494
35600 3.1231460674157305
35700 3.1315406162464985
35800 3.1381005586592177
35900 3.14050139275766
36000 3.136888888888889
36100 3.1510249307479223
36200 3.156243093922652
36300 3.1453443526170797
36400 3.1365934065934065
36500 3.136876712328767
36600 3.1389071038251366
36700 3.1444141689373297
36800 3.1379347826086956
36900 3.1395121951219513
37000 3.144108108108108
37100 3.1507277628032346
37200 3.151505376344086
37300 3.146809651474531
37400 3.1450267379679144
37500 3.143466666666667
37600 3.1279787234042553
37700 3.1376127320954907
37800 3.1516402116402116
37900 3.1374142480211082
38000 3.136631578947368
38100 3.1334383202099736
38200 3.127434554973822
38300 3.1366057441253266
38400 3.135625
38500 3.1314285714285712
38600 3.138341968911917
38700 3.140671834625323
38800 3.140515463917526
